"rev_id","a","b","c","d","e","f","g","h","i","j","k","l","Undetermined"
450264199,0,1,1,0,0,0,0,0,0,0,0,0,0
450264292,0,0,0,0,0,0,0,0,0,0,0,0,1
450611324,0,0,1,0,1,0,0,0,0,0,0,0,1
451078025,0,1,1,0,0,0,0,0,0,0,0,0,0
451078135,0,0,1,0,0,0,1,0,0,0,0,0,0
451085500,0,0,1,0,1,0,1,0,0,0,0,0,0
451142297,0,1,0,0,0,1,0,0,0,0,0,0,1
451478701,0,0,0,0,0,1,0,0,0,0,0,0,0
451523980,0,1,1,0,0,0,0,0,0,0,0,0,0
451760484,0,0,1,0,0,0,0,0,0,0,0,0,1
451760559,0,0,0,0,0,1,0,0,0,0,0,0,0
451760646,0,0,0,0,0,1,0,0,0,0,0,0,0
451842881,0,1,1,0,0,0,0,0,0,0,0,0,0
451944632,0,0,1,0,1,0,1,1,0,0,0,0,1
451944760,0,0,0,0,0,1,0,0,0,0,0,0,0
451944889,0,0,0,0,0,1,0,1,0,0,0,0,0
451945423,0,0,0,0,0,0,1,0,0,0,0,0,0
451950253,0,0,0,0,0,1,0,0,0,0,0,0,0
452345307,1,1,1,0,0,0,0,0,0,0,0,0,0
453336810,0,1,1,0,0,0,0,0,0,0,0,0,0
453336843,0,0,1,0,1,0,0,0,0,0,0,0,0
453485745,0,1,1,0,0,0,0,0,0,0,0,0,0
453596027,0,1,0,0,0,0,0,0,0,0,0,0,0
453596475,0,0,0,0,1,0,0,0,0,0,0,0,0
454445576,0,0,0,0,0,0,0,0,1,0,0,0,0
454445799,0,0,0,0,0,0,0,0,1,0,0,0,0
454447906,0,0,0,0,0,0,0,0,0,1,0,0,0
454448011,0,1,1,0,0,0,0,0,0,0,0,0,1
454448321,0,0,1,0,1,0,1,0,0,0,0,0,1
454448395,0,0,0,0,0,1,0,0,0,0,0,0,0
455918046,0,0,0,0,0,0,0,0,0,0,0,0,1
456328221,0,0,0,0,0,1,0,0,0,0,0,0,0
456562279,0,0,0,0,0,0,0,0,0,0,0,0,1
456564392,0,0,0,0,0,0,0,0,0,0,0,0,1
457009031,0,1,1,0,0,0,0,0,0,0,0,0,0
457140234,0,1,1,0,0,0,0,0,0,0,0,0,0
457140575,0,0,1,0,0,0,0,0,0,0,0,0,0
457140986,0,0,1,0,0,0,0,0,0,0,0,0,0
457275336,0,1,0,0,0,0,0,0,0,0,0,0,0
457275401,0,1,1,0,0,0,0,0,0,0,0,0,0
457275495,0,0,0,0,0,0,1,0,0,0,0,0,0
457293065,0,0,1,0,0,0,0,0,0,0,1,0,0
457343060,0,1,1,0,0,0,0,0,0,0,0,0,0
457343156,0,0,1,0,0,0,0,0,0,0,0,0,1
457365080,0,0,0,0,0,0,0,0,0,0,0,0,1
457435821,0,0,0,0,0,0,0,0,1,0,0,0,0
457435937,0,0,0,0,0,0,0,0,0,1,0,0,0
457542069,0,1,1,0,0,0,0,0,0,0,0,0,0
457762671,0,1,0,0,0,0,0,0,0,0,0,0,0
457926278,0,1,0,0,0,0,0,0,0,0,0,0,0
457994274,0,1,0,0,0,0,0,0,0,0,0,0,0
458042587,0,0,0,0,0,0,0,0,1,0,0,0,0
458095703,0,0,0,0,0,0,0,0,0,1,0,0,0
458109110,0,1,0,0,0,0,0,0,0,0,0,0,0
458123700,0,1,1,0,0,0,0,0,0,0,0,0,0
458123865,0,1,1,0,0,0,0,0,0,0,0,0,0
458123946,0,0,0,0,0,0,1,0,0,0,0,0,0
458239232,0,1,1,0,0,0,0,0,0,0,0,0,0
458239306,0,0,0,0,0,1,0,0,0,0,0,0,0
458549970,0,1,0,0,0,0,0,0,0,0,0,0,0
458555993,1,1,1,0,0,0,0,0,0,0,0,0,0
458556420,0,0,0,0,0,0,0,1,0,0,0,0,1
458662331,0,0,0,0,0,0,0,0,0,0,0,0,1
458851981,1,0,1,0,0,0,0,0,0,0,0,0,1
458900864,0,0,1,0,0,0,0,0,0,0,0,0,1
458955725,0,1,0,0,0,0,0,0,0,0,0,0,0
458968768,0,0,1,0,0,0,0,0,0,0,1,0,1
459439372,0,1,0,0,0,0,0,0,0,0,0,0,0
459578102,0,0,0,0,0,0,0,0,1,0,0,0,0
459587134,0,0,0,0,0,0,0,0,0,1,0,0,0
459606982,0,1,0,0,0,0,0,0,0,0,0,0,0
459985216,0,0,1,0,0,1,0,0,0,0,0,0,1
459985397,0,0,0,0,0,0,0,0,0,0,0,0,1
460189146,0,0,0,0,0,0,1,0,0,0,0,0,0
460191347,0,1,0,0,0,0,0,0,0,0,0,0,0
460191431,0,0,0,0,0,1,0,0,0,0,0,0,0
460241750,0,0,0,0,0,1,0,0,0,0,0,0,0
460300181,0,1,0,0,0,0,0,1,0,0,0,0,1
460300596,0,1,0,0,0,0,0,0,0,0,0,0,1
460300704,0,0,0,0,0,0,0,0,0,0,0,0,1
460302124,0,0,0,0,0,0,0,1,0,0,0,0,1
460420341,0,0,1,0,0,0,0,0,0,0,0,0,0
460585563,0,1,0,0,0,0,0,0,0,0,0,0,0
460884707,0,0,0,0,0,0,0,1,0,0,0,0,0
461046216,0,1,0,0,1,0,0,0,0,0,0,0,1
461063197,0,1,0,0,1,0,0,0,0,0,0,0,1
461064649,0,0,0,0,0,1,1,0,0,0,0,0,0
461064719,0,0,0,0,0,1,0,0,0,0,0,0,0
461908226,0,0,0,0,0,0,0,0,0,0,0,0,1
462230085,0,1,0,0,0,0,0,0,0,0,0,0,0
462371759,0,0,0,0,0,0,0,0,0,0,0,0,1
462467475,0,1,1,0,0,0,0,0,0,0,0,0,0
462535463,0,0,1,0,0,0,0,0,0,0,0,0,0
463511770,0,0,1,0,0,0,1,0,0,0,0,0,0
463517480,0,0,0,0,0,0,0,0,0,0,0,0,1
463721618,0,1,1,0,1,0,0,0,0,0,0,1,0
464084840,0,1,1,0,0,0,0,0,0,0,0,0,0
464141005,0,1,0,0,0,0,0,0,0,0,0,0,0
464296483,1,1,1,0,1,0,0,0,0,0,0,0,1
464301639,1,0,1,0,0,0,1,0,0,0,0,0,1
464420348,0,1,0,0,0,0,0,0,0,0,0,0,0
465787749,0,0,0,0,0,0,0,0,1,0,0,0,0
465811148,0,0,0,0,0,0,0,0,1,0,0,0,0
465811239,0,0,0,0,0,0,0,0,0,0,0,0,1
465811333,0,0,0,0,0,0,0,0,1,0,0,0,0
465811486,0,0,0,0,0,0,0,0,1,0,0,0,0
465828731,0,0,0,0,0,0,0,0,1,0,0,0,0
465828744,0,0,0,0,0,0,0,0,0,1,0,0,0
465829248,0,0,0,0,0,0,0,0,1,0,0,0,0
465829286,0,0,0,0,0,0,0,0,0,1,0,0,0
465925878,0,1,0,0,0,0,0,0,0,0,0,0,0
466424073,0,1,0,0,0,0,0,0,0,0,0,0,0
466496365,0,1,1,0,1,0,0,0,0,0,0,1,0
466560395,0,1,1,0,1,0,0,0,0,0,0,1,0
466640677,0,1,1,0,0,0,0,0,0,0,0,0,0
466655045,0,1,1,0,0,0,0,0,0,0,0,0,0
466789013,0,0,0,0,0,0,0,0,1,0,0,0,0
466789414,0,0,0,0,0,0,0,0,1,0,0,0,0
466921408,0,0,0,0,0,0,0,0,0,0,0,0,1
466929311,1,0,1,0,1,0,0,0,0,0,0,0,0
466931128,1,1,1,0,0,0,0,0,0,0,0,0,0
466994995,0,0,0,0,0,0,0,0,0,1,0,0,0
466995643,0,1,0,0,0,0,0,0,0,0,0,0,1
466996138,0,0,0,0,0,0,0,0,0,1,0,0,0
467000294,0,1,1,0,1,0,1,0,0,0,0,0,1
467000441,0,1,1,0,0,0,0,0,0,0,0,0,1
467085804,0,1,1,0,0,0,0,0,0,0,0,0,1
467480730,0,0,1,0,0,0,0,0,0,0,0,0,1
467636577,0,1,1,0,0,0,0,0,0,0,0,0,1
467636804,0,0,0,0,0,0,0,0,0,0,0,0,1
467968488,0,1,1,0,0,0,0,0,0,0,0,0,0
468011659,0,1,1,0,0,0,0,0,0,0,0,0,1
468327965,0,1,1,0,0,0,0,0,0,0,0,0,0
468365285,0,0,0,0,0,0,0,0,1,0,0,0,0
468365290,0,0,0,0,0,0,0,0,0,1,0,0,0
468365398,0,0,0,0,0,0,0,0,1,0,0,0,0
468365582,0,0,0,0,0,0,0,0,0,1,0,0,0
468606595,0,1,1,0,0,0,0,0,0,0,0,0,0
468606734,0,1,0,0,1,0,0,0,0,0,0,0,0
468607311,0,0,1,0,1,0,1,0,0,0,0,0,0
468857659,0,0,0,0,0,1,0,0,0,0,0,0,1
468857695,0,0,0,0,0,1,0,0,0,0,0,0,0
468892168,0,1,1,0,0,0,0,0,0,0,0,0,0
468892306,0,0,0,0,0,1,0,0,0,0,0,0,0
468892375,0,0,1,0,1,0,0,0,0,0,0,0,0
469019257,0,1,0,0,0,0,0,0,0,0,0,0,0
469019564,0,0,0,0,0,1,0,0,0,0,0,0,1
469031911,0,1,1,0,1,1,0,0,0,0,0,0,0
469047318,0,0,0,0,1,0,0,0,0,0,0,0,0
469099262,0,1,1,0,0,0,0,0,0,0,0,0,0
469099371,0,0,0,0,0,1,0,0,0,0,0,0,0
469234381,0,1,1,0,0,0,1,0,0,0,0,0,1
469244557,0,0,1,0,1,0,0,0,0,0,0,0,0
469579564,0,1,1,0,0,0,0,0,0,0,0,0,1
469581131,0,0,1,0,0,0,0,0,0,0,1,0,0
469623712,0,0,0,0,0,0,0,0,1,0,0,0,0
469624033,0,0,0,0,0,0,0,0,1,0,0,0,0
469624049,0,0,0,0,0,0,0,0,0,1,0,0,0
469964884,0,0,0,0,0,0,0,0,0,0,0,1,1
470252569,0,1,1,0,1,0,0,0,0,0,0,0,0
470351086,0,1,0,0,1,0,0,0,0,0,0,0,0
470351141,0,0,1,0,0,0,0,0,0,0,0,0,1
470351209,0,0,1,0,0,0,0,0,0,0,0,0,1
470355298,0,1,1,0,0,0,0,0,0,0,0,0,1
470396467,0,0,1,0,0,0,0,0,0,0,0,0,1
470396561,0,0,1,0,0,0,0,0,0,0,0,0,1
470410833,0,0,1,0,0,0,0,0,0,0,1,0,1
470464617,0,1,1,0,0,0,0,0,0,0,0,0,0
470600568,0,0,0,0,0,1,0,0,0,0,0,0,0
470693317,0,1,1,0,0,0,0,0,0,0,0,0,0
470698194,0,0,1,0,1,0,0,0,0,0,0,0,0
470709757,0,1,0,0,0,0,0,0,0,0,0,0,0
470871570,0,1,0,0,0,0,0,0,0,0,0,0,0
470876786,0,1,1,0,0,0,0,0,0,0,0,0,0
470876895,0,0,1,0,0,0,0,0,0,0,0,0,0
470876952,0,0,0,0,0,1,0,0,0,0,0,0,0
471005524,0,1,0,0,0,0,0,0,0,0,0,0,1
471006145,0,0,0,0,0,1,0,0,0,0,0,0,1
471009308,0,0,0,0,0,1,0,0,0,0,0,0,0
471009422,0,0,0,0,0,0,0,0,0,0,0,0,1
471009705,0,0,0,0,0,1,0,1,0,0,0,0,0
471013200,1,0,1,0,0,0,0,0,0,0,0,0,1
471013286,0,0,1,0,0,0,0,0,0,0,0,0,1
471013452,0,0,1,0,0,0,0,0,0,0,0,0,1
471013681,1,0,1,0,0,0,0,0,0,0,0,0,1
471033784,1,0,1,0,0,0,0,0,0,0,0,0,1
471035161,0,0,0,0,0,0,0,0,0,0,0,0,1
471064257,0,0,0,0,0,0,0,1,0,0,0,0,0
471064630,0,0,1,0,0,0,0,0,0,0,0,0,1
471065601,0,0,0,0,0,0,0,1,0,0,0,0,0
471170600,0,0,0,0,0,0,0,1,0,0,0,0,1
471463364,0,0,1,0,1,0,0,0,0,0,0,0,0
471534512,0,1,1,0,0,0,0,0,0,0,0,0,0
471535525,0,0,1,0,1,0,0,0,0,0,0,0,0
471547634,0,0,1,0,0,1,0,0,0,0,0,0,1
471548090,0,0,0,0,0,0,0,0,0,0,0,0,1
471680606,0,1,1,0,0,0,0,0,0,0,0,0,1
471680722,0,1,1,0,0,0,0,0,0,0,0,0,0
471680815,0,0,0,0,0,1,0,0,0,0,0,0,0
471926507,0,1,1,0,1,0,0,0,0,0,0,0,0
471928457,0,0,1,0,0,1,0,0,0,0,0,0,1
471930852,0,0,0,0,0,1,0,0,0,0,0,0,0
471941025,0,0,1,0,1,0,0,0,0,0,0,0,1
471975287,0,0,0,0,0,0,0,0,1,0,0,0,0
471975301,0,0,0,0,0,0,0,0,0,1,0,0,0
472401695,0,1,0,0,1,0,0,0,0,0,0,0,0
472403725,0,1,0,0,1,0,0,0,0,0,0,0,1
472403743,0,1,1,0,1,0,0,0,0,0,0,0,1
472403764,0,0,1,0,1,0,0,0,0,0,0,0,0
472403794,0,0,1,0,1,0,0,0,0,0,0,0,1
472403823,0,0,1,0,1,0,0,0,0,0,0,0,1
472403869,0,1,1,0,0,0,0,0,0,0,0,0,0
472403976,0,1,1,0,0,0,0,0,0,0,0,0,0
472544964,0,0,0,0,0,0,0,0,0,0,0,0,1
472592718,0,1,1,0,0,0,0,0,0,0,0,0,0
472629383,0,1,1,0,0,0,0,0,0,0,0,0,0
472629614,0,0,1,0,0,0,0,0,0,0,0,0,0
472645336,0,1,1,0,1,0,0,0,0,0,0,0,1
472846627,0,0,1,0,1,0,0,0,0,0,0,0,0
472846698,0,0,1,0,1,0,0,0,0,0,0,0,0
472846776,0,0,1,0,1,0,0,0,0,0,0,0,0
472846878,0,1,1,0,0,0,0,0,0,0,0,0,0
472847191,0,1,1,0,0,1,0,0,0,0,0,0,0
472847845,0,1,1,0,0,0,0,0,0,0,0,0,0
472847924,0,0,1,0,0,0,0,0,0,0,0,0,1
472848291,0,1,1,0,0,0,0,0,0,0,0,0,0
472848391,0,0,1,0,1,0,0,0,0,0,0,0,0
472849659,0,1,1,0,1,0,0,0,0,0,0,0,1
473126106,0,0,0,0,0,0,0,0,0,0,0,0,1
473344185,0,1,1,0,1,0,0,0,0,0,0,0,1
473344290,0,1,1,0,0,0,0,0,0,0,0,0,0
473344693,0,0,0,0,0,0,0,0,0,0,0,0,1
473344787,0,0,1,0,1,0,0,0,0,0,0,0,0
473344836,0,0,1,0,1,0,0,0,0,0,0,0,0
473344905,1,0,1,0,1,0,0,0,0,0,0,0,0
473345051,0,0,0,0,0,0,0,0,0,0,0,0,1
473436886,1,1,1,0,1,0,0,0,0,0,0,0,1
473458551,0,1,1,0,0,0,0,0,0,0,0,0,0
473662515,0,1,0,0,0,0,0,0,0,0,0,0,0
473678929,0,0,1,0,1,0,0,0,0,0,0,0,1
473678995,0,1,1,0,1,0,0,0,0,0,0,0,1
473679079,0,1,1,0,0,1,0,0,0,0,0,0,0
473725403,0,1,1,0,1,0,1,0,0,0,0,0,1
473809915,0,1,1,0,0,0,0,0,0,0,0,0,0
473810010,0,0,0,0,0,1,0,0,0,0,0,0,0
473831707,0,0,1,0,1,0,0,0,0,0,0,0,0
473831769,1,0,1,0,1,0,0,0,0,0,0,0,1
473831886,0,1,1,0,1,0,1,0,0,0,0,0,1
473832011,1,0,1,0,1,0,0,0,0,0,0,0,0
473933587,1,1,1,0,1,0,0,0,0,0,0,0,1
473940504,0,0,0,0,0,0,1,0,0,0,0,0,0
474219720,0,1,0,0,1,0,0,0,0,0,0,0,0
474307643,0,1,1,0,0,0,0,0,0,0,0,0,0
474351522,0,0,0,0,0,1,0,0,0,0,0,0,0
474464964,0,0,1,0,1,0,0,0,0,0,0,0,0
474526215,0,1,1,0,0,0,0,0,0,0,0,0,0
474540453,0,0,0,0,0,0,0,0,0,0,0,0,1
474540507,0,0,0,0,0,0,0,0,0,0,0,0,1
474819417,1,1,1,0,1,0,0,0,0,0,0,0,1
474851459,1,1,1,0,1,0,0,0,0,0,0,0,1
474934775,1,1,1,0,1,0,0,0,0,0,0,0,1
474976724,1,1,1,0,1,0,0,0,0,0,0,0,1
475030346,0,0,0,0,0,0,1,0,0,0,0,0,0
475278332,0,0,0,0,0,1,0,0,0,0,0,0,0
475365335,1,1,1,0,1,0,0,0,0,0,0,0,1
475365379,0,0,1,0,0,0,0,0,0,0,0,0,1
475395931,0,1,1,0,0,0,0,0,0,0,0,0,0
475413073,1,1,1,0,1,0,0,0,0,0,0,0,1
475423022,0,1,1,0,0,0,1,0,0,0,0,0,0
475523662,0,0,0,0,0,0,0,0,0,0,0,0,1
475523837,0,0,0,0,0,0,0,0,0,0,0,0,1
475546277,1,1,1,0,1,0,0,0,0,0,0,0,1
475569072,1,1,1,0,1,0,0,0,0,0,0,0,1
475575731,0,0,0,0,0,0,0,0,1,0,0,0,0
475575745,0,0,0,0,0,0,0,0,0,1,0,0,0
475576637,0,0,0,0,0,0,0,0,0,0,0,0,1
475577040,0,0,0,0,0,0,0,0,1,0,0,0,0
475577124,0,0,0,0,0,0,0,0,0,1,0,0,0
475577339,0,0,0,0,0,0,0,0,0,1,0,0,0
475650520,0,0,0,0,0,1,1,0,0,0,0,0,0
475650838,0,0,1,0,1,0,0,0,0,0,0,0,1
475698365,0,0,0,0,0,0,0,0,1,0,0,0,0
475698380,0,0,0,0,0,0,0,0,0,1,0,0,0
475698538,0,0,0,0,0,0,0,0,1,0,0,0,0
475698725,0,0,0,0,0,0,0,0,0,1,0,0,0
475786060,1,1,1,0,1,0,0,0,0,0,0,0,1
475810822,1,1,1,0,1,0,0,0,0,0,0,0,1
475962132,1,1,1,0,1,0,0,0,0,0,0,0,1
475962431,0,1,1,0,0,0,0,0,0,0,0,0,1
475962642,0,0,1,0,0,0,0,0,0,0,0,0,0
475962831,0,1,1,0,0,0,0,0,0,0,0,0,1
475962879,0,0,1,0,0,0,0,0,0,0,0,0,1
475968981,0,1,1,0,0,0,1,0,0,0,0,0,1
476151972,0,0,1,0,1,0,1,0,0,0,0,0,1
476185692,0,1,1,0,0,0,1,0,0,0,0,0,1
476369080,0,0,1,0,0,0,0,0,0,0,0,0,1
476429837,0,0,1,0,1,0,1,0,0,0,0,0,1
476429952,1,0,1,0,1,0,0,0,0,0,0,0,0
476495405,0,1,1,0,0,0,1,0,0,0,0,0,1
476617810,0,0,1,0,1,0,1,0,0,0,0,0,1
476641801,0,1,1,0,0,0,1,0,0,0,0,0,1
476805409,0,0,1,0,1,0,1,0,0,0,0,0,1
476829968,0,0,0,0,0,0,0,0,1,0,0,0,0
476829986,0,0,0,0,0,0,0,0,0,1,0,0,0
476847889,0,1,1,0,0,0,1,0,0,0,0,0,1
476877824,0,1,1,0,0,0,0,0,0,0,0,0,0
476986599,0,0,1,0,1,0,1,0,0,0,0,0,1
477009624,0,0,1,0,0,0,0,0,0,0,0,0,1
477084962,0,1,1,0,0,0,1,0,0,0,0,0,1
477333497,0,0,1,0,1,0,1,0,0,0,0,0,1
477335449,0,1,1,0,0,0,1,0,0,0,0,0,1
477476725,0,0,0,0,0,0,0,0,0,0,0,0,1
477506576,0,1,1,0,0,0,0,0,0,0,0,0,0
477506652,0,0,0,0,0,1,0,0,0,0,0,0,0
477507194,0,0,1,0,0,0,1,0,0,0,0,0,1
477507684,1,1,1,0,1,0,0,0,0,0,0,0,1
477507773,0,0,0,0,0,1,0,0,0,0,0,0,1
477720844,0,1,0,0,0,0,0,0,0,0,0,0,0
477833060,0,0,1,0,0,0,0,0,0,0,0,0,1
477927575,0,0,0,0,0,0,0,0,1,0,0,0,0
477927586,0,0,0,0,0,0,0,0,0,1,0,0,0
477978606,0,1,1,0,1,0,0,0,0,0,0,0,1
478124526,0,1,1,0,1,1,1,0,0,0,0,0,1
478124638,0,1,1,0,1,1,1,0,0,0,0,0,1
478124711,1,0,1,0,1,0,0,0,0,0,0,0,1
478124761,1,1,1,0,0,0,0,0,0,0,0,0,1
478124808,0,0,1,0,1,0,0,0,0,0,0,0,0
478147121,0,1,1,0,0,0,0,0,0,0,0,0,0
478241003,0,1,1,0,0,0,0,0,0,0,0,0,0
478297076,0,0,0,0,0,0,0,0,1,0,0,0,0
478297091,0,0,0,0,0,0,0,0,0,1,0,0,0
478297907,0,0,0,0,0,0,0,0,1,0,0,0,0
478301028,0,0,0,0,0,0,0,0,0,1,0,0,0
478363563,0,0,1,0,1,0,0,0,0,0,0,0,0
478397494,0,1,1,0,0,0,0,0,0,0,0,0,0
478462698,0,0,1,0,1,0,0,0,0,0,0,0,1
478744634,0,1,0,0,1,0,0,0,0,0,0,0,0
478748937,0,0,1,0,1,0,0,0,0,0,0,0,0
478755800,0,1,1,0,0,0,0,0,0,0,0,0,0
478756473,0,1,1,0,0,0,0,0,0,0,0,0,0
478756715,0,0,1,0,1,0,1,0,0,0,0,0,0
478769558,0,1,1,0,0,0,0,0,0,0,0,0,0
478866321,0,0,0,0,0,0,0,0,0,0,0,0,1
478913002,0,0,1,0,1,0,0,0,0,0,0,0,0
478913576,0,1,1,0,0,0,0,0,0,0,0,0,0
478925873,0,1,1,0,1,0,0,0,0,0,0,0,1
478925908,0,0,1,0,0,0,0,0,0,0,0,0,1
478926256,1,1,1,0,0,0,0,0,0,0,0,0,0
478926371,0,0,1,0,0,0,0,0,0,0,0,0,1
478945295,0,1,1,0,0,0,0,0,0,0,0,0,0
478997813,0,1,1,0,0,0,0,0,0,0,0,0,0
479071614,0,0,0,0,0,0,0,0,1,0,0,0,0
479073121,0,0,0,0,0,0,0,0,0,1,0,0,0
479088502,0,0,1,0,0,0,0,0,0,0,0,0,0
479092200,0,1,1,0,1,0,0,0,0,0,0,0,1
479092318,0,0,1,0,1,0,0,0,0,0,0,0,0
479114193,0,1,1,0,0,0,0,0,0,0,0,0,0
479270262,0,1,1,0,0,0,0,0,0,0,0,0,0
479270300,0,0,0,0,0,0,0,0,0,0,0,0,1
479285495,0,0,1,0,1,0,0,0,0,0,0,0,0
479301603,0,1,1,0,0,0,0,0,0,0,0,0,0
479310145,0,1,1,0,1,1,0,0,0,0,0,0,0
479328184,0,0,0,0,0,0,0,0,0,0,0,0,1
479399895,0,1,1,0,0,1,0,0,0,0,0,0,0
479440461,0,1,1,0,0,0,0,0,0,0,0,0,1
479474678,0,0,1,0,1,0,0,0,0,0,0,0,1
479577710,0,0,1,0,0,1,0,0,0,0,0,0,1
479589950,0,0,1,0,0,0,1,0,0,0,0,0,1
479812085,0,1,1,0,0,0,0,0,0,0,0,0,0
479821806,0,1,1,0,0,0,0,0,0,0,0,0,0
479823732,0,1,1,0,0,0,0,0,0,0,0,0,0
479910567,0,1,1,0,0,0,0,0,0,0,0,0,0
479955845,0,0,1,0,1,0,0,0,0,0,0,0,0
479959288,0,1,1,0,0,0,0,0,0,0,0,0,0
479968978,0,0,0,0,0,0,0,0,1,0,0,0,0
479984827,0,0,0,0,0,0,0,0,0,1,0,0,0
479985058,0,0,0,0,0,0,0,0,0,1,0,0,0
480013900,0,0,0,0,0,0,0,0,1,0,0,0,0
480013913,0,0,0,0,0,0,0,0,0,1,0,0,0
480111399,0,0,0,0,0,0,1,0,0,0,0,0,0
480140330,0,1,1,0,0,0,0,0,0,0,0,0,0
480140429,0,0,1,0,1,0,0,0,0,0,0,0,0
480250687,0,1,0,0,0,0,0,0,0,0,0,0,0
480250763,0,0,1,0,0,0,0,0,0,0,0,0,0
480250873,0,0,0,0,0,0,1,0,0,0,0,0,0
480251123,0,1,1,0,0,0,0,0,0,0,0,0,1
480251340,0,1,1,0,0,0,0,0,0,0,0,0,0
480251386,0,0,0,0,0,0,0,0,0,0,0,0,1
480251462,0,0,0,0,0,1,0,0,0,0,0,0,0
480251645,0,0,0,0,0,0,1,0,0,0,0,0,0
480292652,0,0,1,0,0,0,0,0,0,0,0,0,1
480317516,0,1,1,0,0,0,0,0,0,0,0,0,0
480321903,0,1,1,0,0,0,0,0,0,0,0,0,0
480321951,0,0,0,0,0,1,0,0,0,0,0,0,0
480710815,0,1,1,0,0,0,0,0,0,0,0,0,0
480727053,0,0,1,0,0,1,0,0,0,0,0,0,1
480727505,0,0,0,0,0,0,0,0,0,0,0,0,1
480794637,0,0,1,0,0,0,0,0,0,0,0,0,1
480808370,0,1,1,0,0,0,0,0,0,0,0,0,1
480946110,1,1,1,0,1,0,0,0,0,0,0,0,1
480948928,0,1,1,0,0,0,0,0,0,0,0,0,1
480963437,0,1,0,0,0,0,0,0,0,0,0,0,1
481037001,0,0,1,0,1,0,1,0,0,0,0,0,1
481037419,0,0,1,0,0,1,0,0,0,0,0,0,1
481037517,0,0,0,0,0,0,0,0,0,0,0,0,1
481037679,1,0,1,0,1,0,0,0,0,0,0,0,0
481079350,0,1,0,0,0,0,0,0,0,0,0,0,0
481081862,0,0,0,0,1,0,0,0,0,0,0,0,0
481097912,0,0,1,0,0,1,0,0,0,0,1,0,0
481103010,0,1,1,0,0,0,1,0,0,0,0,0,0
481103182,1,0,1,0,0,0,0,0,0,0,0,0,0
481168060,0,0,1,0,0,0,0,0,0,0,0,0,0
481168506,0,1,1,0,0,0,0,0,0,0,0,0,0
481171476,0,1,1,0,0,0,0,0,0,0,0,0,1
481171972,0,1,1,0,0,0,0,0,0,0,0,0,0
481172195,0,0,1,0,0,0,0,0,0,0,1,0,1
481173786,1,0,1,0,0,0,0,0,0,0,0,0,1
481173844,0,0,0,0,0,0,0,0,0,0,0,0,1
481173892,0,0,0,0,0,0,0,0,0,0,0,0,1
481174007,0,0,1,0,0,0,0,0,0,0,0,0,1
481174136,0,0,1,0,0,0,0,0,0,0,0,0,1
481174169,0,0,1,0,0,0,0,0,0,0,0,0,1
481174525,1,1,1,0,0,0,0,1,0,0,0,0,0
481176328,0,1,1,0,0,1,0,0,0,0,0,0,0
481198376,0,1,1,0,0,0,0,0,0,0,0,0,0
481289332,0,0,1,0,0,0,1,0,0,0,0,0,0
481298105,1,1,1,0,0,0,1,0,0,0,0,0,0
481300366,0,0,1,0,1,0,0,0,0,0,0,0,0
481307662,1,1,1,0,0,1,0,0,0,0,0,0,1
481326283,0,1,1,0,0,0,0,0,0,0,0,0,0
481363910,0,0,0,0,0,1,0,0,0,0,0,0,0
481364244,0,0,0,0,0,0,0,0,0,0,0,0,1
481364992,0,1,0,0,0,0,0,0,0,0,0,0,1
481433585,0,0,0,0,0,0,0,0,0,0,0,0,1
481435647,0,1,1,0,0,0,0,0,0,0,0,0,1
481511331,0,0,1,0,0,0,0,0,0,0,0,0,1
481599860,1,0,1,0,1,0,1,0,0,0,0,0,0
481604365,1,1,1,0,0,0,1,0,0,0,0,0,0
481890650,0,1,0,0,0,0,0,0,0,0,0,0,0
481890837,0,0,1,0,0,1,0,0,0,0,0,0,0
481891076,0,0,0,0,0,1,0,0,0,0,0,0,0
481891190,0,0,0,0,0,1,1,0,0,0,0,0,0
481891457,0,0,0,0,0,1,0,0,0,0,0,0,0
482185235,0,0,1,0,1,1,0,0,0,0,0,0,0
482327513,0,0,0,0,0,0,0,0,1,0,0,0,0
482332122,0,0,0,0,0,0,0,0,0,1,0,0,0
482335381,0,0,1,0,0,0,1,0,0,0,0,0,0
482336099,0,0,1,0,0,0,1,0,0,0,0,0,0
482338450,0,0,0,0,0,0,0,0,0,0,0,0,1
482356028,0,0,0,0,0,1,0,0,0,0,0,0,0
482357559,0,1,1,0,0,0,0,0,0,0,0,0,1
482357688,0,1,1,0,0,0,0,0,0,0,0,0,1
482357910,0,1,1,0,0,0,0,0,0,0,0,0,1
482411351,0,0,0,0,0,0,0,0,0,0,0,0,1
482416838,0,0,0,0,0,0,0,0,0,0,0,0,1
482835681,0,0,0,0,0,0,0,1,0,0,0,0,1
482889425,0,0,0,0,0,0,0,0,0,0,0,0,1
482889938,0,0,0,0,0,0,0,0,0,0,0,0,1
483017466,1,0,0,0,0,0,0,0,0,0,0,0,1
483017580,1,0,1,0,0,0,0,0,0,0,0,0,1
483131253,0,0,0,0,0,0,0,0,0,0,0,0,1
483131707,1,0,1,0,0,0,0,0,0,0,0,0,0
483132291,0,0,0,0,0,0,0,1,0,0,0,0,1
483133779,0,0,0,0,1,0,0,1,0,0,0,0,1
483135029,1,0,1,0,0,0,0,0,0,0,0,0,0
